시도명,시군구명,위도경도,시군구코드,도로명,상세위치,지정방향구분코드,금지구역총연장,주정차금지유형코드,평일주정차금지시작시각,평일주정차금지종료시각,일시적주정차허용시작시각(평일),일시적주정차허용종료시간(평일),토요일주정차금지시작시각,토요일주정차금지종료시각,일시적주정차허용시작시간(토요일),일시적주정차허용종료시간(토요일),공휴일주정차금지시작시각,공휴일주정차금지종료시각,일시적주정차허용시작시간(공휴일),일시적주정차허용종료시간(공휴일),명절허용여부,시행일자,해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,문경시,,47280,924호,문경시 영순면 사근리 영순중앙교회 앞 ↔ GVCS문경캠퍼스↔후문 (영순초등학교),1,0.25,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,노은1길,문경시 동로면 적성리 농협 앞 ↔ 적성교(동로초등학교),1,0.3,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,호서로,문경시 흥덕동 점촌도서관 ↔ 우방아파트네거리(호서남초등학교),1,0.38,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,중앙초등길,문경시 점촌동 문경교육청앞 네거리 ↔ 점촌중학교 앞 네거리 ↔ 동네슈퍼앞(점촌중앙초등학교),1,0.35,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,가은로,문경시 가은읍 왕릉리 가은파출소 ↔ 가은읍사무소(가은초등학교),1,0.18,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,산양로,문경시 산양면 불암리 불암삼거리 ↔ 존도리 버스정류장(산양초등학교),1,0.38,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,매봉로,문경시 점촌5동 주민센타 ↔ 대원양지아파트 입구(모전초등학교),1,0.32,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,막곡길,문경시 호계면 막곡리 막곡삼거리 ↔ 막곡리 버스정류장(호계초등학교),1,0.4,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,중신기2길,문경시 모전동 메트로빌 ↔ 점촌초등학교 입구네거리 ↔ 동문앞(점촌초등학교),1,0.3,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,동성길,문경시 마성면 오천리 새재식품 ↔ 민속품조경(동성초등학교),1,0.18,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,청운로,문경시 문경읍 문희도서관 앞 삼거리 ↔ 문경시민교회 앞 삼거리(문경초등학교),1,0.25,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,공평로,문경시 유곡동 북부성결교회 앞 삼거리 ↔ 새재유통(점촌북초등학교),1,0.25,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,농암길,문경시 농암면 농암리 한양장식 ↔ 새마을금고(농암초등학교),1,0.25,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,59호,문경시 산북면 대상2리 마을입구 ↔ 대창마트(산북초등학교),1,0.49,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2014/08/18,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경상북도,문경시,,47280,양지4길,법원네거리 ↔ 대원 양지아파트,1,0.12,1,0:00,0:00,,,0:00,0:00,,,0:00,0:00,,,N,2017/12/22,,경상북도 문경시청,054-550-6252,2020/06/23,5120000,경상북도 문경시
경기도,이천시,,41500,장여로,37번길 4,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,대원셀프 세차장앞,장호원,1,760,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,장감로,3,1,300,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,무촌로,198-4,1,550,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,현방로,현방로 91-2,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,오천로,오천로 66,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,고당로,123,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서희로,서희로30,1,800,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,설봉로,설봉로 19,1,350,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,애련정로,애련정로 116,1,820,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서희로,서희로,1,450,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,영창로 260,1,1110,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1200,1,630,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,향교로 117,1,750,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1990/10/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,남천로,남천로 81,1,390,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1991/01/25,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,남천로,남천로 101,1,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1991/02/28,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서희로,서희로 2,1,870,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1991/02/28,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,경충대로 2560-2,1,880,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1991/02/28,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,226-1,1,1380,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1993/05/10,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,단월로,57,1,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1994/09/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,설장로,16번길,1,300,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1994/09/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,진상미로,162,1,200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1994/09/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,163번길 28,1,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1994/09/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,아리역로,16번길,1,120,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1997/06/25,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,엔젤리너스앞(중앙통),시내,1,700,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1997/09/02,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,(舊길↔안흥지삼거리↔동파앞)우리치과앞,안흥동 404-3,1,900,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1998/01/03,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,115번길,1,900,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1998/01/03,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,애련정로,87번길 3,2,200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1998/01/30,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,90,1,300,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1998/08/26,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,대산로,288번길 72,1,250,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1999/02/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1411,1,1800,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1999/02/23,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2110번길 4,1,20,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1999/04/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,3번국도사동굴다리,사동 삼거리,1,30,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1999/04/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092번길,1,100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,1999/06/14,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,경충대로 2091-1,2,200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2000/06/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092,1,100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2000/06/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2742,2,2000,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2000/06/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2050번길,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2000/09/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,신아로,92번길,1,500,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/01/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092,2,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/01/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중부대로,1796번길 5,1,100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/05/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,300번길 16,1,300,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/10/10,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,증신로,25번길,1,500,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/10/10,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2709번길,1,800,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2001/10/29,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2223,1,1000,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2003/03/17,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2709번길,1,260,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2003/05/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,설봉로,56,1,747,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2003/05/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,115번길,1,639,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2003/05/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,구만리로,284,1,6200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,증신로,153번길 13,1,900,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2485,1,4400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,구만리로,구만리로 96-3,1,2200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,아리역로,16번길 1,1,2200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,애련정로,163번길,1,560,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,110-1,1,1100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,애련정로,205,1,3600,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,250,1,2400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2734,1,640,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,128,1,125,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서희로,81번길 20,1,90,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,애련정로,125번길,2,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2005/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,235,1,80,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2006/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092,1,50,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2006/10/20,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1419번길 6,1,450,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2008/09/03,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,845번길,1,3640,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/04/24,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,293,1,380,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/07/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,증신로,291번길19,1,110,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,142,1,320,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,아리역로,16번길,2,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,144-11,1,150,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2009/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,76,2,118,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/01/22,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2050번길15-44,2,500,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,84,2,30,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/07/07,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,49,1,280,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,관고재로,15번길,1,330,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,증신로,73,1,320,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,81번길,1,30,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092번길 39-50,1,240,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2216-15,2,160,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,어재연로,10번길,2,70,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/12/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,어재연로,46,1,65,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2010/12/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,향교로,168,1,260,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2011/03/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,3054,1,200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2011/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092,1,260,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2011/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중리천로,76,2,40,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2011/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2932,1,390,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2011/10/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,아리역로,15번길,1,690,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2012/10/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,영창로,89,1,116,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2012/10/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092번길,1,20,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2012/10/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,프리미엄아울렛로,177,1,2100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2014/03/26,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서이천로,320번길 109-3,1,830,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2015/12/16,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2050번길,1,790,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/04/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중부대로,644번길,1,9600,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/04/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,양진로,24,1,240,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/04/02,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,무촌로,81,1,230,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/04/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,어재연로,18번길,1,75,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/07/15,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,1804번길,1,125,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/11/21,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,남정로,55,1,540,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/11/21,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1063,1,740,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/11/21,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,신아로,80-15,1,300,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2016/11/21,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1440,1,400,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1440,1,200,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/05/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2092번길 39-33,1,100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,경충대로,2709번길,1,1854,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,중부대로,1390번길,1,520,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,이섭대천로,1458,1,373,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/08/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,서이천로,138,1,140,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,구만리로,신진리사거리~율현사거리,1,100,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
경기도,이천시,,41500,대월로,등안사거리 양방향,1,320,1,8:00,20:00,,,10:00,14:00,,,0:00,0:00,,,Y,2017/11/01,,이천시청 교통행정과,031-644-2387,2020/06/19,4070000,경기도 이천시
